datetime;pCharge;pDischarge;eBess;eDeg;pCharge2;pDischarge2;eBess2;eDeg2;pAbs;expectRevs;Totaldeg;Total;Merge
2024-01-30T23:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;32,45;2404,2205000000004;0,0;2404,2205000000004;0,0
2024-01-31T00:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;31,28;2235,8944;0,0;2235,8944;0,0
2024-01-31T01:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,53;2164,2717000000002;0,0;2164,2717000000002;0,0
2024-01-31T02:00:00Z;5,2631579;0,0;5,0;0,0;0,0;0,0;0,0;0,0;35,463158;2476,0376915599995;0,0;2476,0376915599995;5,2631579
2024-01-31T03:00:00Z;100,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;130,5;9037,125;0,0;9037,125;100,0
2024-01-31T04:00:00Z;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;31,51;2332,0551000000005;0,0;2332,0551000000005;0,0
2024-01-31T05:00:00Z;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;34,66;2838,3073999999997;0,0;2838,3073999999997;0,0
2024-01-31T06:00:00Z;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;41,78;3529,1566000000003;0,0;3529,1566000000003;0,0
2024-01-31T07:00:00Z;0,0;15,7;83,473684;0,00065037534;0,0;0,0;0,0;0,0;38,26;3513,0331999999994;0,35510493563999995;3513,3883049356396;-15,7
2024-01-31T08:00:00Z;0,0;79,3;0,0;0,0032850169;0,0;0,0;0,0;0,0;0,0;0,0;1,7936192274;1,7936192274;-79,3
2024-01-31T09:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;107,49;8919,5202;0,0;8919,5202;0,0
2024-01-31T10:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;120,08;8668,5752;0,0;8668,5752;0,0
2024-01-31T11:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;99,93;6996,099300000001;0,0;6996,099300000001;0,0
2024-01-31T12:00:00Z;0,0;0,0;0,0;0,0;5,2941176;0,0;4,5;0,0;74,754118;4971,148847;0,0;4971,148847;0,0
2024-01-31T13:00:00Z;27,613158;0,0;26,2325;0,0;10,0;0,0;13,0;0,0;87,853158;5780,7377964;0,0;5780,7377964;27,613158
2024-01-31T14:00:00Z;77,65;0,0;100,0;0,0;10,0;0,0;21,5;0,0;140,0;9093,0;0,0;9093,0;77,65
2024-01-31T15:00:00Z;0,0;0,0;100,0;0,0;10,0;0,0;30,0;0,0;73,23;4852,219800000001;0,0;4852,219800000001;0,0
2024-01-31T16:00:00Z;0,0;0,0;100,0;0,0;0,0;0,0;30,0;0,0;64,53;4968,81;0,0;4968,81;0,0
2024-01-31T17:00:00Z;0,0;0,0;100,0;0,0;0,0;0,0;30,0;0,0;64,82;5898,619999999999;0,0;5898,619999999999;0,0
2024-01-31T18:00:00Z;0,0;47,23;50,284211;0,0019565113;0,0;8,5;20,0;0,0002063799;8,46;1010,7162000000001;1,1316137991;1011,8478137991001;-47,23
2024-01-31T19:00:00Z;0,0;47,77;0,0;0,0019788809;0,0;8,5;10,0;0,0002063799;0,0;0,0;1,1438276007;1,1438276007;-47,77
2024-01-31T20:00:00Z;0,0;0,0;0,0;0,0;0,0;8,5;0,0;0,0002063799;35,4;3346,716;0,0633586293;3346,7793586293;0,0
2024-01-31T21:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37,41;3179,85;0,0;3179,85;0,0
2024-01-31T22:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,56;2679,0912;0,0;2679,0912;0,0
