datetime;pCharge;pDischarge;eBess;eDeg;pCharge2;pDischarge2;eBess2;eDeg2;pAbs;expectRevs;Totaldeg;Total;Merge
2023-08-02T14:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;6576,919458175659;0,0;6576,919458175659;0,0
2023-08-02T15:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;6576,919458175659;0,0;6576,919458175659;0,0
2023-08-02T16:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;6576,919458175659;0,0;6576,919458175659;0,0
2023-08-02T17:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;6576,919458175659;0,0;6576,919458175659;0,0
2023-08-02T18:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;6576,919458175659;0,0;6576,919458175659;0,0
2023-08-02T19:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;6576,919458175659;0,0;6576,919458175659;0,0
2023-08-02T20:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;6576,919458175659;0,0;6576,919458175659;0,0
2023-08-02T21:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;6576,919458175659;0,0;6576,919458175659;0,0
2023-08-02T22:00:00Z;27,700831;0,0;26,315789;0,0;0,0;0,0;0,0;0,0;52,700831;8891,95306785498;0,0;8891,95306785498;27,700831
2023-08-02T23:00:00Z;0,0;25,0;0,0;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-03T00:00:00Z;27,700831;0,0;26,315789;0,0;0,0;0,0;0,0;0,0;52,700831;8605,778005404984;0,0;8605,778005404984;27,700831
2023-08-03T01:00:00Z;0,0;25,0;0,0;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
