datetime;pCharge;pDischarge;eBess;eDeg;pCharge2;pDischarge2;eBess2;eDeg2;pAbs;expectRevs;Totaldeg;Total;Merge
2023-07-31T22:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;5687,68609678957;0,0;5687,68609678957;0,0
2023-07-31T23:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;5124,338438468635;0,0;5124,338438468635;0,0
2023-08-01T00:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;4464,799045121275;0,0;4464,799045121275;0,0
2023-08-01T01:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;4117,452311108221;0,0;4117,452311108221;0,0
2023-08-01T02:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;4012,049170435124;0,0;4012,049170435124;0,0
2023-08-01T03:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;4268,642586264415;0,0;4268,642586264415;0,0
2023-08-01T04:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;4218,127541411529;0,0;4218,127541411529;0,0
2023-08-01T05:00:00Z;100,0;0,0;95,0;0,0;0,0;0,0;0,0;0,0;125,0;19774,852562426662;0,0;19774,852562426662;100,0
2023-08-01T06:00:00Z;5,2631579;0,0;100,0;0,0;0,0;0,0;0,0;0,0;30,263158;4814,114076192691;0,0;4814,114076192691;5,2631579
2023-08-01T07:00:00Z;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;25,0;4337,9236936858615;0,0;4337,9236936858615;0,0
2023-08-01T08:00:00Z;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;25,0;4102,696696989667;0,0;4102,696696989667;0,0
2023-08-01T09:00:00Z;0,0;0,0;100,0;0,0;0,0;0,0;0,0;0,0;25,0;4196,3585696732125;0,0;4196,3585696732125;0,0
2023-08-01T10:00:00Z;0,0;20,0;78,947368;0,00082850362;0,0;0,0;0,0;0,0;5,0;981,8373848552967;0,45236297652;982,2897478318167;-20,0
2023-08-01T11:00:00Z;0,0;25,0;52,631579;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-01T12:00:00Z;0,0;25,0;26,315789;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-01T13:00:00Z;0,0;25,0;0,0;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-01T14:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;4855,296090322618;0,0;4855,296090322618;0,0
2023-08-01T15:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;4638,816015064146;0,0;4638,816015064146;0,0
2023-08-01T16:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;4904,145877576523;0,0;4904,145877576523;0,0
2023-08-01T17:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;4241,320319357365;0,0;4241,320319357365;0,0
2023-08-01T18:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3807,105531528019;0,0;3807,105531528019;0,0
2023-08-01T19:00:00Z;27,700831;0,0;26,315789;0,0;0,0;0,0;0,0;0,0;52,700831;7725,853398458236;0,0;7725,853398458236;27,700831
2023-08-01T20:00:00Z;0,0;25,0;0,0;0,0010356295;0,0;0,0;0,0;0,0;0,0;0,0;0,5654537070000001;0,5654537070000001;-25,0
2023-08-01T21:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-01T22:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-01T23:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T00:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T01:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T02:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T03:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T04:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T05:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T06:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T07:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T08:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T09:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
2023-08-02T10:00:00Z;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,0;3951,0978453678317;0,0;3951,0978453678317;0,0
